userID,username,name,created_at,followers_count,following_count,tweet_count,ESPN_name,conference,state,institution_name
256203380,MizzouHoops,Mizzou Hoops,2011-02-22 21:43:46+00:00,123729,192,22730,Missouri Tigers,SEC,MO,University of Missouri-Columbia
273613171,MSUBearsHoops,Missouri State Basketball,2011-03-28 20:44:28+00:00,12725,250,11387,Missouri State Bears,Missouri Valley,MO,Missouri State University-Springfield
304577251,MonmouthBBall,Monmouth Basketball,2011-05-24 19:07:22+00:00,9998,256,14929,Monmouth Hawks,Colonial,NJ,Monmouth University
259959092,MontanaGrizBB,Montana Griz Basketball,2011-03-02 23:07:43+00:00,10537,158,13219,Montana Grizzlies,Big Sky,MT,The University of Montana
1631895253,MSUBobcatsMBB,Montana State Men’s Basketball,2013-07-30 03:09:42+00:00,9716,543,6982,Montana State Bobcats,Big Sky,MT,Montana State University
3751069756,MSUEaglesMBB,Morehead State Men's Basketball,2015-09-23 16:17:42+00:00,7111,310,3359,Morehead State Eagles,Ohio Valley,KY,Morehead State University
1491446556200943619,MSUBearsMBB,Morgan State Men's Basketball,2022-02-09 16:20:42+00:00,640,22,583,Morgan State Bears,MEAC,MD,Morgan State University
1499322264,MountHoops,Mount Men’s Basketball,2013-06-10 20:48:45+00:00,6773,332,4263,Mount St. Mary's Mountaineers,MAAC,MD,Mount St. Mary's University
329952829,RacersHoops,Murray State MBB,2011-07-05 21:38:16+00:00,21036,819,8470,Murray State Racers,Missouri Valley,KY,Murray State University
775927694,NavyBasketball,Navy Basketball,2012-08-23 13:07:11+00:00,4537,350,4047,Navy Midshipmen,Patriot League,MD,United States Naval Academy
30954864,HuskerHoops,Nebraska Basketball,2009-04-13 20:43:19+00:00,127360,916,27793,Nebraska Cornhuskers,Big Ten,NE,University of Nebraska-Lincoln
56417521,OmahaMBB,Omaha Basketball,2009-07-13 16:28:42+00:00,9126,172,12699,Omaha Mavericks,Summit League,NE,University of Nebraska at Omaha
1735888392,NevadaHoops,Nevada Basketball,2013-09-06 17:53:40+00:00,33039,149,16789,Nevada Wolf Pack,Mountain West,NV,University of Nevada-Reno
1581298508,UNHMBB,UNH Men's Basketball,2013-07-09 19:53:03+00:00,7465,312,6983,New Hampshire Wildcats,America East,NH,University of New Hampshire-Main Campus
1355847049,UNMLoboMBB,Lobo Basketball,2013-04-16 02:16:44+00:00,25575,367,15376,New Mexico Lobos,Mountain West,NM,University of New Mexico-Main Campus
4417171758,NMStateMBB,NM State MBB,2015-12-01 05:28:05+00:00,13308,380,13848,New Mexico State Aggies,WAC,NM,New Mexico State University-Main Campus
1528779545561681931,PrivateersHoops,New Orleans Men’s Basketball,2022-05-23 16:47:12+00:00,789,176,1014,New Orleans Privateers,Southland,LA,University of New Orleans
1707617802,NiagaraMBB,Niagara Basketball,2013-08-28 16:00:36+00:00,8763,120,8065,Niagara Purple Eagles,MAAC,NY,Niagara University
2983290217,Nicholls_MBB,Nicholls Men’s Basketball,2015-01-14 21:38:54+00:00,6788,236,4466,Nicholls Colonels,Southland,LA,Nicholls State University
3428996818,NJITHoops,NJIT Men’s Basketball,2015-08-17 21:38:50+00:00,5791,849,4442,NJIT Highlanders,America East,NJ,New Jersey Institute of Technology
221984325,NSU_BBALL,Norfolk State University Men's Basketball,2010-12-02 04:07:06+00:00,8604,826,5081,Norfolk State Spartans,MEAC,VA,Norfolk State University
985938281408925696,UNA_Basketball,North Alabama Men's Basketball,2018-04-16 17:49:38+00:00,6899,255,3608,North Alabama Lions,ASUN,AL,University of North Alabama
45575375,UNC_Basketball,Carolina Basketball,2009-06-08 14:26:15+00:00,1005870,185,37296,North Carolina Tar Heels,ACC,NC,University of North Carolina at Chapel Hill
732028989259284483,ncatmbb,NC A&T Men’s Basketball,2016-05-16 02:04:46+00:00,6518,149,2263,North Carolina A&T Aggies,Colonial,NC,North Carolina A & T State University
153005296,NCCU_MBB,NCCU Men's Basketball,2010-06-07 12:49:45+00:00,10684,364,4883,North Carolina Central Eagles,MEAC,NC,North Carolina Central University
34352904,PackMensBball,NC State Men's Bball,2009-04-22 18:29:48+00:00,110419,247,23813,NC State Wolfpack,ACC,NC,North Carolina State University at Raleigh
66497928,UNDmbasketball,North Dakota Men's Basketball,2009-08-17 21:49:50+00:00,7033,200,14152,North Dakota Fighting Hawks,Summit League,ND,University of North Dakota
1249470728,NDSUmbb,NDSU Basketball,2013-03-07 16:20:27+00:00,15404,93,11736,North Dakota State Bison,Summit League,ND,North Dakota State University-Main Campus
